order_number,user_id,completed_time,items_ordered
22364823536,10589657.0,2017-07-25 01:57:28,10
7370148129,16270683.0,2017-08-11 07:29:23,16
16096957514,15670668.0,2017-08-09 08:38:13,4
5259861099,13260442.0,2017-08-06 15:58:40,28
18935729110,10821707.0,2017-07-26 18:35:08,20
4212397859,13753714.0,2017-08-07 08:13:52,4
8307440955,15007226.0,2017-08-08 12:26:15,10
19170663438,13918801.0,2017-08-07 11:51:51,19
12691701093,11556311.0,2017-07-30 18:43:07,37
19240461377,13173147.0,2017-08-06 13:17:44,3
7616936565,16048357.0,2017-08-09 19:34:15,24
13199409487,16674450.0,2017-08-11 10:52:23,11
12547656578,16676881.0,2017-08-11 11:01:21,7
4685609795,13882115.0,2017-08-07 11:08:33,10
17015574501,6849674.0,2017-08-05 16:46:22,19
22985970207,10724246.0,2017-07-25 14:16:53,5
18224411698,12288926.0,2017-08-04 16:37:54,15
15835140763,10001134.0,2017-07-30 11:51:36,14
19302597211,16158857.0,2017-08-10 04:59:01,8
7443657233,10696842.0,2017-07-25 12:16:41,4
16081418852,13253591.0,2017-08-06 15:51:26,16
14331288224,10947456.0,2017-07-26 09:51:42,15
18509714738,10666123.0,2017-07-25 10:56:46,5
1035174110,16610581.0,2017-08-11 07:26:09,16
9679045679,11828804.0,2017-08-01 21:30:27,5
587325102,4325854.0,2017-07-27 12:21:00,20
8842574457,5751967.0,2017-07-31 09:45:50,20
21429049423,15830009.0,2017-08-09 13:02:00,17
18505129067,15926586.0,2017-08-09 15:14:25,13
4521511212,12649819.0,2017-08-05 09:27:37,8
17863708172,14267760.0,2017-08-07 18:21:39,9
2691213210,16776994.0,2017-08-11 18:14:22,7
18190349986,16244826.0,2017-08-10 08:53:43,6
14883462702,16597542.0,2017-08-11 06:55:37,4
11158020590,15715310.0,2017-08-09 09:25:08,25
2763943856,12010908.0,2017-08-03 12:42:46,6
17990990057,12438322.0,2017-08-05 01:24:02,15
2452845097,11478740.0,2017-07-30 09:12:16,10
6305867726,16350243.0,2017-08-10 13:05:48,9
2957540353,12911704.0,2017-08-06 19:20:11,8
7708316002,11221496.0,2017-07-27 17:20:53,8
6500561875,11176633.0,2017-07-27 11:24:00,2
8602868135,11676314.0,2017-07-31 16:07:57,5
10472626639,12860653.0,2017-08-05 16:02:55,40
9287061969,2995876.0,2017-08-02 05:51:28,8
5078103829,15405247.0,2017-08-08 21:24:48,15
5623897601,12869272.0,2017-08-05 16:38:23,8
3943635936,10625459.0,2017-07-25 07:58:33,9
8835502394,1538160.0,2017-08-08 15:32:54,17
2430837708,9432501.0,2017-08-10 04:09:19,4
19509088244,10531092.0,2017-07-24 20:22:09,7
8572044432,16228693.0,2017-08-10 08:23:00,25
9431558572,10493301.0,2017-07-24 16:20:28,7
12470639652,15210988.0,2017-08-08 16:46:45,19
16006724765,16104049.0,2017-08-09 22:20:04,10
6371249090,12026599.0,2017-08-03 13:55:14,23
7506172705,7892573.0,2017-08-05 09:33:57,10
3856635538,11260613.0,2017-07-27 23:22:54,14
8843567965,9861904.0,2017-08-07 15:56:05,15
10219165604,15286349.0,2017-08-10 12:30:11,8
18571968102,11490674.0,2017-07-30 10:10:26,6
1616079705,11747697.0,2017-08-01 09:16:31,3
14466820048,11582610.0,2017-08-02 01:16:51,5
14307760696,11549018.0,2017-07-30 17:48:47,45
19832535680,15930343.0,2017-08-09 15:18:03,11
18637956229,12161188.0,2017-08-04 10:13:26,4
2133055259,11916320.0,2017-08-02 16:19:54,14
2116774134,15781389.0,2017-08-09 10:51:16,9
4135028274,13169611.0,2017-08-06 18:55:00,23
10449401032,10340369.0,2017-07-24 08:01:51,9
20370916805,12695345.0,2017-08-05 10:40:54,5
1440880770,11943945.0,2017-08-02 20:11:12,5
9107707601,12845183.0,2017-08-05 14:52:16,28
12162770783,11908585.0,2017-08-02 15:20:03,17
19048611684,15230436.0,2017-08-08 17:11:11,20
2349022223,10327330.0,2017-07-24 06:17:47,9
13528278437,12190802.0,2017-08-04 11:53:54,9
22346109057,12015107.0,2017-08-04 18:56:06,14
10909031744,10322689.0,2017-07-24 06:01:07,8
4451145909,15902718.0,2017-08-09 16:47:33,9
8912469157,3549923.0,2017-08-09 10:25:20,24
18188569855,14899378.0,2017-08-08 10:39:42,4
19785685324,11021712.0,2017-07-26 15:53:21,5
10257513182,12391691.0,2017-08-04 21:50:37,8
12771294249,3518099.0,2017-08-08 15:07:16,9
11071017133,12059528.0,2017-08-03 19:43:33,9
22464105037,4933604.0,2017-08-04 20:09:28,13
13785941894,13901784.0,2017-08-07 11:33:55,10
4542266550,14167205.0,2017-08-07 16:25:28,17
17406805927,14488760.0,2017-08-08 01:14:21,2
3738931267,13368511.0,2017-08-06 18:07:48,10
4282022815,9898811.0,2017-08-02 15:57:31,17
13566855187,11964277.0,2017-08-03 04:35:38,6
10856499905,12187487.0,2017-08-04 11:31:40,6
994768124,15031757.0,2017-08-09 14:06:10,11
4097214181,16672240.0,2017-08-11 10:47:13,4
10591844034,15621164.0,2017-08-09 07:30:12,9
5401483231,11746592.0,2017-08-01 08:45:28,13
2340284891,13701558.0,2017-08-07 07:09:24,9
20903815627,16193996.0,2017-08-10 06:58:43,6
10007193763,3181295.0,2017-08-09 18:29:55,14
16824903236,10989446.0,2017-07-26 12:36:49,10
10190164375,16348696.0,2017-08-10 13:01:55,5
14492929809,14805895.0,2017-08-08 09:06:08,10
18457759670,15165020.0,2017-08-08 15:38:13,14
20729029036,10333076.0,2017-07-24 06:41:39,2
17897874051,12327601.0,2017-08-04 18:35:11,5
16369713019,11802284.0,2017-08-01 17:53:11,10
12486610553,11966487.0,2017-08-03 05:26:44,13
3767490965,10354071.0,2017-07-24 08:18:19,8
16535748064,11598964.0,2017-07-31 19:58:52,5
9388424602,14194830.0,2017-08-07 17:07:30,21
4196775155,10157602.0,2017-07-26 11:10:04,13
21364470299,4803435.0,2017-08-10 15:13:51,17
6000822590,10390978.0,2017-08-10 14:33:59,13
5029436496,10467886.0,2017-07-24 14:26:01,11
12703017668,15971670.0,2017-08-09 16:45:44,15
3745762313,12800983.0,2017-08-05 12:54:43,8
12149689073,10898836.0,2017-07-26 09:59:15,7
253881406,1399814.0,2017-07-31 19:29:34,8
9979256514,13653822.0,2017-08-07 05:36:52,8
18137304971,872287.0,2017-07-31 06:22:50,12
1303654421,11323156.0,2017-07-28 11:59:05,10
16639959638,11764051.0,2017-08-01 11:08:39,13
19111603532,16582735.0,2017-08-11 06:03:47,10
14633730036,16755115.0,2017-08-11 16:41:43,9
4494845495,10706566.0,2017-07-25 15:01:28,7
12283616716,10898615.0,2017-07-26 06:38:45,8
4037193887,15899403.0,2017-08-09 14:13:37,15
12073727663,10701483.0,2017-07-25 12:35:29,8
1288690253,11269895.0,2017-07-28 03:55:34,16
3639794206,11972896.0,2017-08-03 07:09:04,8
22947413214,11704602.0,2017-07-31 19:35:43,17
16370148455,16744286.0,2017-08-11 15:37:31,30
3518850569,13636805.0,2017-08-07 05:27:12,10
19255461701,15441049.0,2017-08-08 22:39:08,15
4129617202,12667941.0,2017-08-05 09:47:51,15
11907672125,16076866.0,2017-08-09 20:39:26,11
18962277320,11742835.0,2017-08-01 08:10:20,34
326956201,15526355.0,2017-08-09 04:34:32,3
15818690335,16722628.0,2017-08-11 14:05:49,7
20774268334,12397879.0,2017-08-04 21:42:16,3
18752096765,6452095.0,2017-08-08 20:18:04,14
18300925016,14778933.0,2017-08-08 08:50:27,24
2889348228,14401907.0,2017-08-07 21:24:51,12
14758205875,13761228.0,2017-08-07 08:35:01,6
13836864170,5399914.0,2017-08-03 18:58:00,16
17509159101,11426142.0,2017-08-02 14:16:40,14
2834774633,11531780.0,2017-07-30 16:00:36,12
5884487739,11113648.0,2017-07-27 13:47:51,8
5275926668,11773775.0,2017-08-01 12:50:10,3
14791834888,5053607.0,2017-08-09 08:18:28,7
14435993056,13879242.0,2017-08-07 11:01:21,12
710136845,15127008.0,2017-08-08 14:55:20,2
1759442454,14437267.0,2017-08-07 22:23:17,15
1468052763,11863501.0,2017-08-02 09:15:58,9
13987380195,13960128.0,2017-08-07 12:39:35,2
7040521283,15948244.0,2017-08-09 15:53:30,30
6003968070,15371213.0,2017-08-08 20:41:29,13
965091523,12720318.0,2017-08-05 11:04:29,12
5849634505,11474320.0,2017-07-30 08:28:38,8
13179391391,12037207.0,2017-08-03 15:48:25,16
15271266415,13070161.0,2017-08-11 06:46:02,6
19152588060,15097615.0,2017-08-08 14:07:51,8
2323320298,13170274.0,2017-08-06 13:21:50,20
21648121870,13543101.0,2017-08-06 22:13:02,10
4176121799,12325833.0,2017-08-04 18:17:43,7
19712949802,12927395.0,2017-08-08 10:20:39,10
1621170640,14759264.0,2017-08-08 08:32:08,10
22001678606,11577748.0,2017-08-01 18:59:38,6
18224714401,11530012.0,2017-07-30 14:26:07,17
11154870510,10665018.0,2017-07-25 11:01:40,12
15242123966,1226550.0,2017-08-06 11:18:13,27
3600758146,11440949.0,2017-07-29 19:55:03,4
1936181170,13604760.0,2017-08-07 02:29:47,6
14811692536,9848865.0,2017-07-29 12:36:19,11
21598914566,10707229.0,2017-07-25 12:51:40,21
6162229391,10733970.0,2017-07-26 19:42:02,13
7609063780,15016287.0,2017-08-08 12:34:36,12
8551245739,10931765.0,2017-07-26 08:46:47,41
6294615505,10550319.0,2017-07-24 20:08:47,2
14625090937,11979526.0,2017-08-03 10:41:19,9
9374156207,16275766.0,2017-08-10 09:51:53,5
22081012621,13738244.0,2017-08-07 07:49:02,14
10723215756,13496028.0,2017-08-06 20:57:47,18
20686428919,16401294.0,2017-08-10 15:06:28,6
7553177253,16523507.0,2017-08-11 06:42:34,13
22253105567,15722824.0,2017-08-09 14:20:57,6
17116055475,11834329.0,2017-08-02 11:20:04,6
16662754156,8142303.0,2017-08-08 13:54:28,32
2613402899,18564.0,2017-08-04 01:18:04,26
8659259075,15724813.0,2017-08-09 09:49:31,5
4076360863,11874109.0,2017-08-02 10:58:54,10
20195794598,11402053.0,2017-07-31 16:46:52,16
5375071319,14867996.0,2017-08-08 10:01:21,18
19460880819,11696425.0,2017-07-31 18:42:19,10
11466202006,11167130.0,2017-07-27 10:37:03,17
19116499105,13582660.0,2017-08-07 00:03:56,20
22586472535,12848719.0,2017-08-05 15:06:36,10
9073263721,12191907.0,2017-08-04 17:02:15,26
3519156032,4972500.0,2017-07-30 07:11:32,11
20812558803,11333985.0,2017-07-28 13:26:59,9
20911805022,13722111.0,2017-08-07 07:30:25,15
16091346618,15660502.0,2017-08-09 08:43:57,18
20478778272,2951676.0,2017-07-27 15:24:34,27
6330299108,13052039.0,2017-08-06 10:02:22,11
12688677099,13423098.0,2017-08-06 19:30:03,5
11526470217,7956442.0,2017-07-31 11:42:10,6
1558659423,4419558.0,2017-08-11 08:22:36,9
12329896235,10749440.0,2017-07-25 16:15:02,2
10443961118,4420.0,2017-07-28 10:45:46,34
11048848652,11797201.0,2017-08-01 16:37:10,6
544610146,15496299.0,2017-08-09 01:51:17,13
19231569025,16613896.0,2017-08-11 07:35:07,16
10222108362,14139138.0,2017-08-07 15:50:16,2
5002776529,15711774.0,2017-08-09 09:27:57,5
916355098,11077404.0,2017-07-26 20:12:55,9
3903857574,12183509.0,2017-08-04 11:27:34,21
22208275278,12441637.0,2017-08-05 01:53:04,10
16458891724,12464400.0,2017-08-05 04:34:08,15
7160568380,12122513.0,2017-08-04 08:05:07,12
10115607,10797618.0,2017-07-25 19:02:31,7
19943868514,16416543.0,2017-08-11 07:57:28,10
13556708162,13295581.0,2017-08-06 16:48:51,12
14430730748,7844837.0,2017-08-01 05:53:14,17
16972006981,15712879.0,2017-08-09 09:22:03,5
8402357332,16815006.0,2017-08-11 21:56:26,9
18894543792,15716194.0,2017-08-09 09:41:22,10
11442417683,10440040.0,2017-07-24 12:46:36,4
6243076783,14184885.0,2017-08-07 16:47:29,22
6544137744,13545974.0,2017-08-06 22:19:15,4
19678171640,15070874.0,2017-08-08 13:36:44,7
5214404934,11563162.0,2017-07-31 05:59:49,6
21180407670,10544794.0,2017-07-24 19:44:34,6
19022873143,15708017.0,2017-08-09 09:21:47,15
10829747294,14412294.0,2017-08-07 21:35:16,9
3625865061,50830.0,2017-07-25 14:41:52,20
15221153256,12384619.0,2017-08-04 20:59:32,6
21472882984,16216538.0,2017-08-10 07:48:28,6
3426478751,13897806.0,2017-08-07 11:30:30,11
8897228805,14858714.0,2017-08-08 09:55:01,15
9529795229,11351223.0,2017-07-28 17:05:03,10
15420854873,2565368.0,2017-07-27 15:29:51,46
15026385599,12642747.0,2017-08-05 15:17:03,9
21414837286,10553413.0,2017-07-27 11:34:25,19
221926195,13293371.0,2017-08-06 16:41:51,30
6827940448,16028025.0,2017-08-09 18:52:50,10
10143592457,10224344.0,2017-07-24 05:32:26,5
11048036016,14499589.0,2017-08-08 02:13:33,7
6824190436,10906792.0,2017-07-26 07:00:27,12
5987891875,12000300.0,2017-08-03 11:09:59,19
11149657859,10891322.0,2017-07-26 06:05:20,11
3472926400,495261.0,2017-07-27 16:43:17,3
9976945635,13103753.0,2017-08-06 11:41:09,3
18090938512,15811224.0,2017-08-09 11:58:48,12
12220835042,11082045.0,2017-07-26 20:27:19,24
12243842954,10660377.0,2017-07-25 10:27:53,4
18048936303,12165387.0,2017-08-05 14:15:29,54
16459837047,14031732.0,2017-08-07 13:43:27,11
9046250359,15147119.0,2017-08-08 15:16:24,31
7282395401,12112126.0,2017-08-04 07:18:06,23
974837888,12134668.0,2017-08-04 08:42:45,13
13357841261,14307540.0,2017-08-07 19:10:20,25
1084650054,11039171.0,2017-07-26 17:33:20,21
16728718915,11599185.0,2017-07-31 06:51:17,11
19605099973,10779938.0,2017-08-02 11:00:30,23
5953307534,16200184.0,2017-08-10 07:14:56,2
18054671859,10364900.0,2017-08-06 19:43:31,25
20568106201,12741976.0,2017-08-05 11:34:47,44
704959384,14237925.0,2017-08-07 17:43:49,7
15266030488,2331992.0,2017-07-24 09:40:28,13
15757403017,1588327.0,2017-07-30 10:53:22,19
14841154685,16501186.0,2017-08-10 20:24:45,10
9938751720,15407015.0,2017-08-08 21:32:59,18
21476737922,10608663.0,2017-07-25 06:26:49,10
12280463945,13929188.0,2017-08-07 12:06:20,23
1239501119,10973755.0,2017-07-26 11:25:38,14
21094583469,236249.0,2017-08-10 17:50:58,11
19682386643,3548376.0,2017-08-07 13:48:00,12
1601681176,15313532.0,2017-08-09 05:13:18,22
16754856184,16044600.0,2017-08-09 19:50:56,16
1112855506,15535416.0,2017-08-09 05:01:03,12
16179257839,14028417.0,2017-08-07 13:40:48,5
4826796537,11942398.0,2017-08-02 20:07:57,29
18361564677,15356185.0,2017-08-08 20:09:20,13
20278217835,8724417.0,2017-07-29 08:34:54,7
9663557916,4712604.0,2017-08-07 04:12:32,14
20441107883,11513879.0,2017-07-30 11:34:53,6
13295933978,11266359.0,2017-07-28 01:54:35,8
6473521971,13243867.0,2017-08-06 15:25:26,3
21725199631,6094296.0,2017-08-06 16:03:26,9
9918477473,4175574.0,2017-08-01 09:39:43,28
12887292426,1710540.0,2017-07-24 14:06:21,12
1677820077,2274532.0,2017-08-05 12:46:22,9
10400694024,16373006.0,2017-08-10 14:03:46,11
10081290839,5515718.0,2017-08-06 10:05:46,6
21721323004,10888007.0,2017-07-26 05:43:04,7
19918562143,10667449.0,2017-07-25 10:51:57,7
3198529201,14319916.0,2017-08-07 19:30:57,10
11865768724,14251848.0,2017-08-07 18:01:03,7
22519258140,14080352.0,2017-08-07 14:37:24,12
4362630938,14193283.0,2017-08-07 16:56:39,7
16609766388,13956371.0,2017-08-07 12:36:55,7
8945417002,16630029.0,2017-08-11 09:27:28,13
11880365812,3789487.0,2017-08-04 06:48:06,12
7561251978,15588014.0,2017-08-09 06:38:47,4
4400005340,14881919.0,2017-08-08 10:23:29,9
2043169672,14571193.0,2017-08-08 05:34:23,3
1658350646,15201706.0,2017-08-08 16:32:28,3
13627625902,13441662.0,2017-08-06 19:40:56,9
5341608941,10673416.0,2017-07-25 11:12:53,7
2543054386,185861.0,2017-08-05 06:19:54,23
2786471758,12631476.0,2017-08-05 09:03:21,4
21872635151,11787256.0,2017-08-01 14:42:21,8
6612615782,15235298.0,2017-08-08 17:15:20,26
1480020169,12878333.0,2017-08-05 17:40:30,11
4718606906,13757692.0,2017-08-07 08:20:37,7
12094189935,12867283.0,2017-08-05 16:26:47,7
19953661500,14429974.0,2017-08-07 22:05:17,7
6128223960,10820823.0,2017-08-03 12:35:10,50
11980398286,11632998.0,2017-08-07 09:55:17,4
13524413057,11603384.0,2017-07-31 13:03:40,24
6836441432,16326375.0,2017-08-10 11:56:18,2
5682310402,16601078.0,2017-08-11 07:18:06,8
10973849838,13568074.0,2017-08-06 23:10:58,3
10392729216,11600069.0,2017-07-31 07:04:10,16
4361942479,11266138.0,2017-07-30 19:28:05,11
21619750381,12106380.0,2017-08-04 06:55:47,11
511805269,12823525.0,2017-08-05 13:34:22,8
7531685432,13956813.0,2017-08-07 12:37:18,3
696606796,14070186.0,2017-08-07 14:27:55,9
10119594418,12963197.0,2017-08-06 06:29:40,7
18981330635,14418482.0,2017-08-07 21:43:07,6
4711004509,4332484.0,2017-08-11 16:09:21,14
15743530866,12281191.0,2017-08-04 15:55:02,4
4560716667,4476576.0,2017-07-24 08:06:36,18
4186892814,14269749.0,2017-08-07 18:21:47,5
14766150029,14617824.0,2017-08-08 06:34:48,15
7065041560,10775297.0,2017-07-31 20:18:17,21
3740198682,8623420.0,2017-07-25 07:19:31,10
21359507888,685542.0,2017-07-25 10:02:38,12
22455247277,262990.0,2017-08-03 21:11:48,19
20043844914,11817091.0,2017-08-02 15:14:07,25
18615012073,11106576.0,2017-07-26 23:20:28,6
9107869061,11638081.0,2017-07-31 11:33:29,5
215039581,13102206.0,2017-08-06 11:37:02,13
775926827,10704577.0,2017-07-25 12:49:43,10
20123948118,13483652.0,2017-08-06 20:30:39,30
1561628378,11055967.0,2017-07-26 18:19:55,11
20122624560,12936898.0,2017-08-05 23:22:20,7
7322985870,12134889.0,2017-08-04 08:39:01,5
15051036608,2781506.0,2017-07-25 07:25:47,10
15791184106,11560510.0,2017-07-30 19:27:10,13
1695989157,11881623.0,2017-08-02 12:17:44,20
4645278904,1726010.0,2017-08-08 05:18:58,5
8718830248,10673637.0,2017-07-25 11:15:50,4
1422925176,13078117.0,2017-08-06 11:42:12,18
320401684,12475008.0,2017-08-05 05:17:00,4
16907778791,13314587.0,2017-08-06 17:11:20,6
13421564026,11259729.0,2017-07-27 22:55:49,5
9401118739,9374378.0,2017-08-05 04:19:35,20
12235638969,12588602.0,2017-08-05 08:15:19,8
3115077381,15429999.0,2017-08-11 11:49:53,12
20886227297,13143975.0,2017-08-06 12:35:37,8
164172597,11168456.0,2017-07-27 10:35:07,10
21146874176,12939992.0,2017-08-06 00:12:19,12
10263862079,11168235.0,2017-07-29 05:38:32,29
5316128414,16010787.0,2017-08-09 18:15:17,13
20569887459,11815323.0,2017-08-01 19:27:54,12
6053517246,16077750.0,2017-08-09 20:41:55,4
22862150259,16378089.0,2017-08-10 14:12:17,12
22783503047,15682823.0,2017-08-09 08:49:28,3
4635562439,13852722.0,2017-08-07 10:27:59,7
1678767815,10314512.0,2017-07-24 05:00:44,4
17173135035,3086044.0,2017-08-06 11:38:11,12
11100335808,11140831.0,2017-07-27 07:41:47,22
18654928481,16523286.0,2017-08-10 21:43:23,15
5449703329,13703768.0,2017-08-07 07:03:32,7
2890044783,12214670.0,2017-08-04 12:38:29,7
18613871572,15525029.0,2017-08-09 04:30:27,23
5620000780,14445223.0,2017-08-07 22:44:45,18
8340673977,3919656.0,2017-08-08 06:52:47,21
20070058129,4499339.0,2017-08-11 07:54:22,13
2139561131,13719017.0,2017-08-07 07:28:50,8
18467945473,13963443.0,2017-08-07 12:42:48,14
11736252941,15733653.0,2017-08-09 09:47:34,18
16926709884,3332017.0,2017-07-31 09:55:38,7
18569377980,12190581.0,2017-08-04 11:46:37,15
16773360098,14706224.0,2017-08-08 07:55:37,15
6843014119,11565814.0,2017-07-30 19:52:04,27
2473588705,12174890.0,2017-08-04 11:12:41,22
4119126327,16095430.0,2017-08-09 21:35:10,14
11035073676,15663154.0,2017-08-09 08:26:01,7
66715042,16432234.0,2017-08-10 16:39:32,6
18240392604,15817412.0,2017-08-09 11:49:06,7
8469318773,2015078.0,2017-08-01 05:36:56,15
6722443703,14400139.0,2017-08-07 21:14:10,8
19304110381,178789.0,2017-07-24 09:34:51,13
716048374,3748823.0,2017-08-08 22:13:38,8
21551170867,15106455.0,2017-08-08 14:24:14,12
16890225214,11618854.0,2017-07-31 09:18:59,7
7422902838,10650432.0,2017-08-01 18:20:57,5
9307789546,12219090.0,2017-08-04 12:46:47,5
8973340083,12473903.0,2017-08-05 05:13:24,8
834318882,13423540.0,2017-08-06 19:22:46,10
21422288711,7871799.0,2017-07-24 06:29:43,11
21418974388,14243008.0,2017-08-07 17:51:26,12
3758041277,15891005.0,2017-08-09 14:01:34,22
22766340930,11332217.0,2017-07-28 13:18:50,28
18518174713,13709072.0,2017-08-07 07:12:56,10
12316931664,16340740.0,2017-08-10 12:41:19,4
2720528228,3443843.0,2017-07-31 09:20:26,5
1147830364,12362519.0,2017-08-04 20:01:52,6
8462051854,10453963.0,2017-07-24 13:38:30,13
1224647098,12987949.0,2017-08-06 07:43:25,16
9830054709,11160721.0,2017-07-27 10:00:35,19
10305862793,16449251.0,2017-08-10 17:24:18,3
19604728201,13317681.0,2017-08-09 14:00:24,50
20306379909,3822416.0,2017-08-09 05:30:58,20
19147888562,5852743.0,2017-07-26 16:15:33,12
13326950467,13207844.0,2017-08-10 19:48:56,8
11399294178,13971399.0,2017-08-07 12:49:19,7
20783593845,1111188.0,2017-08-10 13:57:40,8
3376094652,15167672.0,2017-08-08 15:45:51,15
9442094228,11559847.0,2017-07-31 12:44:29,43
10760011731,14915290.0,2017-08-08 10:51:57,5
2057184515,3444285.0,2017-07-31 12:06:30,23
17158766705,12297324.0,2017-08-04 16:52:26,4
16946379346,11546587.0,2017-07-30 17:22:58,17
11587093594,12020190.0,2017-08-03 13:21:34,5
16894226777,11542609.0,2017-07-30 16:38:48,25
8035042594,11874772.0,2017-08-02 11:09:14,4
20704411515,13892723.0,2017-08-07 12:24:27,14
15291650809,12573795.0,2017-08-05 08:03:18,9
1712525858,13466856.0,2017-08-06 20:14:48,6
1420761313,11754327.0,2017-08-01 09:54:02,7
9648316460,15295410.0,2017-08-09 08:16:42,10
18945997184,4559230.0,2017-07-25 13:21:12,7
12181698104,11331996.0,2017-07-28 13:17:45,12
12867300297,11603163.0,2017-07-31 07:23:33,7
13451209600,13797472.0,2017-08-09 09:21:20,3
10295541888,13804323.0,2017-08-07 09:39:40,11
5008811683,11727365.0,2017-08-01 04:39:35,20
11358193477,4618237.0,2017-07-31 14:27:24,10
21945053595,15145351.0,2017-08-08 15:11:21,3
3475274424,2412215.0,2017-08-08 16:35:31,27
4397921977,11219286.0,2017-07-27 16:36:48,14
18612247404,10769993.0,2017-07-25 17:29:53,8
18131934448,11240281.0,2017-07-27 19:20:28,14
15226443509,11629241.0,2017-07-31 10:20:47,14
11688426304,14644786.0,2017-08-08 07:09:41,4
568346100,15745808.0,2017-08-09 10:08:00,35
8901390333,15135185.0,2017-08-08 14:59:36,16
4247665852,10916074.0,2017-07-26 07:46:55,24
15039919397,13470613.0,2017-08-06 20:19:08,30
7061438955,3142841.0,2017-08-07 18:35:40,28
8057185246,16763734.0,2017-08-11 17:13:25,3
13324212639,12752805.0,2017-08-05 11:48:03,15
4797450492,12304838.0,2017-08-04 17:07:59,9
4426498212,10896626.0,2017-07-26 08:02:39,13
18038430593,12042511.0,2017-08-03 16:35:41,3
6076000436,9833837.0,2017-07-24 21:31:48,3
7353505030,10757617.0,2017-07-25 16:38:23,12
18506606978,11986819.0,2017-08-03 09:33:27,12
21125165856,12905074.0,2017-08-05 20:09:58,15
4863510839,10949445.0,2017-07-26 09:47:58,7
12612921792,9643777.0,2017-07-25 02:24:10,11
20343812248,11737089.0,2017-08-01 07:17:04,10
9383756913,13663988.0,2017-08-07 06:00:11,5
2046462628,11380174.0,2017-07-29 05:57:45,18
6899818921,15606799.0,2017-08-09 07:20:45,8
2752688369,11663054.0,2017-07-31 14:26:29,17
16256729291,16515993.0,2017-08-10 21:35:21,16
5735937501,11500840.0,2017-07-31 12:40:20,5
19758715294,13783549.0,2017-08-07 08:58:55,4
7046167438,16774121.0,2017-08-11 18:03:47,38
16038164155,14322126.0,2017-08-07 19:27:34,8
5572322447,11806925.0,2017-08-01 18:21:35,6
17054930261,15017834.0,2017-08-08 13:00:52,12
9487344681,14462903.0,2017-08-07 23:34:46,8
8777997748,16613675.0,2017-08-11 07:44:57,7
14939306633,13456248.0,2017-08-06 19:59:11,22
5284294735,5784675.0,2017-07-31 06:35:51,10
17654650293,14252953.0,2017-08-07 18:06:26,8
18759639155,14654068.0,2017-08-08 07:06:53,6
10940686069,11352991.0,2017-08-01 23:16:13,5
22973692163,15117947.0,2017-08-08 14:34:42,20
11881578395,16453892.0,2017-08-10 17:52:45,9
16773712343,12771590.0,2017-08-05 12:25:44,20
22675319764,15373423.0,2017-08-08 20:30:05,8
6293706660,14245218.0,2017-08-11 05:21:59,4
18655535957,15026232.0,2017-08-08 12:49:58,27
6762311949,15255409.0,2017-08-08 17:40:02,4
8915786309,12859548.0,2017-08-06 20:25:31,12
18138966882,12415338.0,2017-08-04 22:39:39,13
5638675538,14231074.0,2017-08-07 17:38:04,9
1370066438,14979159.0,2017-08-08 11:56:47,19
21786144203,8122634.0,2017-07-25 06:10:14,7
4484798267,15768792.0,2017-08-09 10:38:16,7
22819360714,11013977.0,2017-07-27 07:46:29,6
19847349750,15287675.0,2017-08-08 18:24:00,13
232942873,13792389.0,2017-08-07 09:08:20,8
13230506591,11288680.0,2017-07-28 07:39:12,5
10543139050,11716315.0,2017-07-31 21:46:08,6
6304669909,2090439.0,2017-08-07 09:58:37,12
13820126334,16608150.0,2017-08-11 07:20:34,4
14927449006,15805257.0,2017-08-09 11:33:48,9
20690039620,12243179.0,2017-08-04 14:01:33,13
10508104185,12891372.0,2017-08-05 18:45:31,34
20169346323,12159641.0,2017-08-04 10:07:27,8
21029381482,13084526.0,2017-08-06 11:08:14,6
14520929158,15253862.0,2017-08-08 18:50:16,14
10210798319,14964573.0,2017-08-08 11:42:22,32
13814337740,12104612.0,2017-08-04 06:39:55,18
1316154162,14719705.0,2017-08-08 07:59:45,5
298612772,13958139.0,2017-08-07 12:37:45,7
13911416669,14135602.0,2017-08-07 15:46:37,8
3660001270,11441612.0,2017-07-29 19:55:23,9
1505178397,8465847.0,2017-08-03 17:42:08,27
2193825330,12028588.0,2017-08-03 14:15:54,12
19495296570,10854636.0,2017-07-25 22:42:48,8
1977452807,11280282.0,2017-07-28 06:27:46,21
22952644357,210171.0,2017-08-02 09:23:14,26
7527947725,15030652.0,2017-08-08 12:58:51,6
11344468135,16708484.0,2017-08-11 13:12:53,30
18659218832,3451357.0,2017-08-10 15:43:59,6
7528726344,14443234.0,2017-08-07 23:01:15,25
16265038961,13378898.0,2017-08-06 18:21:18,4
728728205,11250005.0,2017-07-27 20:33:42,15
9122077610,13913939.0,2017-08-07 11:46:46,5
6777866251,16136536.0,2017-08-10 01:49:41,9
12321744115,13073255.0,2017-08-06 10:51:34,10
9909409539,12986402.0,2017-08-06 07:44:29,12
15780753261,10688665.0,2017-07-25 11:55:08,11
11856486591,15408783.0,2017-08-08 21:28:56,19
6952386525,12873692.0,2017-08-05 17:10:29,4
1626640316,16176979.0,2017-08-10 06:03:38,6
8742977281,12876123.0,2017-08-05 17:22:27,19
16645405440,11287354.0,2017-07-28 07:23:08,10
